time,hour,min,sec,env,acc,gyr,mag,pressure,prox,light,gnssMeasurement,gnssStatus,nema,wifi,cell
1543545628731,10,40,28,0,0.076614454;2.7006595;7.824251,-0.019408062;-0.7246956;-0.08183849,20.5625;-24.5;-22.5,1021.24414,5.0,1200.0, , , , , 
1543545628742,10,40,28,0,0.0;2.96881;7.7572136,-0.01574287;-0.6831568;-0.13070771,21.3125;-25.25;-22.5,1021.24414,5.0,1200.0, , , , , 
1543545628751,10,40,28,0,-0.05746084;3.169923;7.690176,-0.019408062;-0.6465049;-0.17591174,22.6875;-24.5625;-21.75,1021.24414,5.0,1200.0, , , , , 
1543545628761,10,40,28,0,-0.19153613;3.3614593;7.5944076,-0.042620942;-0.60374427;-0.19912462,20.5625;-23.0;-24.0,1021.24414,5.0,1200.0, , , , , 
1543545628771,10,40,28,0,-0.24899697;3.41892;7.5848308,-0.06461209;-0.5756445;-0.21256365,20.5625;-24.5;-22.5,1021.24414,5.0,1200.0, , , , , 
1543545628781,10,40,28,0,-0.25857377;3.41892;7.699753,-0.081716314;-0.5402143;-0.22966787,22.0;-23.8125;-21.75,1021.24414,5.0,1200.0, , , , , 
1543545628792,10,40,28,0,-0.22984336;3.3806129;7.7189064,-0.09271189;-0.51455796;-0.25776768,22.0625;-26.0;-23.25,1021.24414,5.0,1200.0, , , , , 
1543545628801,10,40,28,0,-0.24899697;3.3806129;7.7572136,-0.10981612;-0.4791278;-0.3029717,22.0;-23.75;-24.0,1021.24414,5.0,1200.0, , , , , 
1543545628811,10,40,28,0,-0.20111294;3.3327289;7.843405,-0.11836823;-0.4424759;-0.3506192,19.875;-24.5;-23.25,1021.24414,5.0,1200.0, , , , , 
1543545628822,10,40,28,0,-0.1340753;3.2944214;8.025364,-0.09759881;-0.38138935;-0.44102725,22.0;-23.8125;-21.0,1021.24414,5.0,1200.0, , , , , 
1543545628832,10,40,28,0,-0.10534488;3.323152;8.111555,-0.06583382;-0.3361853;-0.50455725,20.625;-25.25;-22.5,1021.2407,5.0,1200.0, , , , , 
1543545628841,10,40,28,0,-0.1436521;3.3518825;8.197746,-0.046286132;-0.30930725;-0.53754395,22.6875;-23.0625;-24.0,1021.2407,5.0,1200.0, , , , , 
1543545628851,10,40,28,0,-0.24899697;3.466804;8.322245,0.016004669;-0.2555511;-0.60596085,22.0;-23.75;-26.25,1021.2407,5.0,1200.0, , , , , 
1543545628861,10,40,28,0,-0.32561144;3.5434184;8.465898,0.07464773;-0.20790362;-0.64872146,22.0;-23.0;-23.25,1021.2407,5.0,1200.0, , , , , 
1543545628872,10,40,28,0,-0.39264908;3.7253778;8.619126,0.1858252;-0.17736036;-0.69392544,22.0;-23.75;-23.25,1021.2407,5.0,1200.0, , , , , 
1543545628881,10,40,28,0,-0.45968673;3.9456444;8.580819,0.22003366;-0.16758652;-0.70125586,21.25;-21.5;-24.75,1021.2407,5.0,1200.0, , , , , 
1543545628891,10,40,28,0,-0.48841715;4.1946416;8.513782,0.27256808;-0.12971286;-0.7000341,22.75;-25.3125;-24.75,1021.2407,5.0,1200.0, , , , , 
1543545628902,10,40,28,0,-0.51714754;4.5777135;8.465898,0.32265902;-0.08817403;-0.6633822,21.9375;-23.0;-24.75,1021.2407,5.0,879.0, , , , , 
1543545628913,10,40,28,0,-0.48841715;4.759673;8.350976,0.3263242;-0.05518731;-0.6108478,21.9375;-22.25;-24.75,1021.2407,5.0,879.0, , , , , 
1543545628923,10,40,28,0,-0.39264908;4.903325;8.37013,0.30433306;-0.011205014;-0.5619786,21.25;-22.25;-24.75,1021.2407,5.0,879.0, , , , , 
1543545628933,10,40,28,0,-0.16280572;5.056554;8.772355,0.29089403;-0.011205014;-0.5131093,24.75;-22.3125;-25.4375,1021.249,5.0,879.0, , , , , 
1543545628944,10,40,28,0,0.0;5.056554;8.8777,0.27256808;-0.022200588;-0.47279224,23.375;-21.5625;-23.25,1021.249,5.0,879.0, , , , , 
1543545628953,10,40,28,0,-0.095768064;5.1235914;8.695741,0.21025981;0.011990412;-0.410484,24.0625;-22.3125;-24.0,1021.249,5.0,879.0, , , , , 
1543545628963,10,40,28,0,-0.35434186;5.142745;8.379706,0.012339477;0.17692402;-0.28464574,23.4375;-24.5625;-24.75,1021.249,5.0,879.0, , , , , 
1543545628973,10,40,28,0,-0.5554548;4.903325;8.513782,-0.24054128;0.37728783;-0.16735962,21.25;-23.0;-23.25,1021.249,5.0,879.0, , , , , 
1543545628984,10,40,28,0,-0.6607997;3.9935284;9.892841,-0.49588296;0.5226737;-0.07450811,24.8125;-23.125;-24.0,1021.249,5.0,879.0, , , , , 
1543545628994,10,40,28,0,-0.61291564;3.1986535;11.089942,-0.67914253;0.55443877;-0.045186576,23.3125;-20.8125;-24.0,1021.249,5.0,879.0, , , , , 
1543545629004,10,40,29,0,-0.49799395;1.9728222;13.158532,-0.7426725;0.43470916;-0.08183849,23.3125;-20.0625;-23.25,1021.249,5.0,879.0, , , , , 
1543545629014,10,40,29,0,-0.33518824;1.3311762;14.355634,-0.6339385;0.011990412;-0.21989404,23.375;-21.5625;-24.0,1021.249,5.0,879.0, , , , , 
1543545629024,10,40,29,0,-0.038307227;0.94810385;14.949395,-0.4299095;-0.4595801;-0.38116246,23.3125;-20.8125;-24.0,1021.249,5.0,879.0, , , , , 
1543545629034,10,40,29,0,0.40222588;1.0726024;14.441825,-0.19411552;-0.93972015;-0.53998744,24.0;-20.8125;-25.5,1021.25146,5.0,879.0, , , , , 
1543545629044,10,40,29,0,0.6799533;1.6663644;12.488156,-0.032847095;-1.2976872;-0.64383453,23.375;-22.3125;-25.5,1021.25146,5.0,879.0, , , , , 
1543545629054,10,40,29,0,1.0342951;2.0207062;11.099519,0.040439278;-1.5139335;-0.7061428,21.9375;-21.5;-27.6875,1021.25146,5.0,879.0, , , , , 
1543545629065,10,40,29,0,1.7525556;2.5187001;9.260772,0.01966986;-1.4919423;-0.7403512,24.0;-19.3125;-25.5,1021.25146,5.0,879.0, , , , , 
1543545629075,10,40,29,0,2.078167;2.777274;8.255207,-0.057281706;-1.2928003;-0.7476816,23.3125;-21.5625;-26.9375,1021.25146,5.0,879.0, , , , , 
1543545629085,10,40,29,0,2.384625;2.9113493;7.7093296,-0.15746361;-0.97881556;-0.73668605,24.0;-20.0625;-29.9375,1021.25146,5.0,879.0, , , , , 
1543545629095,10,40,29,0,2.4899697;2.873042;7.795521,-0.23809782;-0.6245137;-0.7269122,22.5625;-19.3125;-27.0,1021.25146,5.0,879.0, , , , , 
1543545629105,10,40,29,0,2.384625;2.6431987;8.513782,-0.273528;-0.19324285;-0.7073645,24.0;-20.0625;-27.6875,1021.25146,5.0,879.0, , , , , 
1543545629116,10,40,29,0,2.0494366;2.3080103;9.519346,-0.24298474;0.05597271;-0.6902603,22.5625;-20.0625;-28.4375,1021.25146,5.0,879.0, , , , , 
1543545629125,10,40,29,0,1.8291701;2.1260512;10.247183,-0.17212437;0.2160194;-0.6878168,22.5625;-19.3125;-27.75,1021.25146,5.0,879.0, , , , , 
1543545629135,10,40,29,0,1.5897499;2.0015526;10.888829,-0.062168628;0.23068017;-0.69759065,23.3125;-20.8125;-29.9375,1021.24854,5.0,879.0, , , , , 
1543545629145,10,40,29,0,1.2449849;1.8770541;11.243171,-0.01452114;0.09506808;-0.70980793,23.3125;-20.0625;-28.4375,1021.24854,5.0,879.0, , , , , 
1543545629155,10,40,29,0,0.9576807;1.7429788;11.243171,0.022113321;-0.17858209;-0.7427947,23.3125;-20.0625;-27.6875,1021.24854,5.0,879.0, , , , , 
1543545629165,10,40,29,0,0.92895025;1.7429788;10.764331,0.023335053;-0.40948915;-0.7721162,23.25;-17.8125;-29.1875,1021.24854,5.0,879.0, , , , , 
1543545629175,10,40,29,0,1.043872;1.733402;10.247183,0.0062308256;-0.5719793;-0.7941074,23.25;-19.3125;-29.1875,1021.24854,5.0,879.0, , , , , 
1543545629185,10,40,29,0,1.2354081;1.733402;9.730036,-0.0047472958;-0.67093945;-0.8270941,22.5;-17.8125;-29.9375,1021.24854,5.0,879.0, , , , , 
1543545629195,10,40,29,0,1.292869;1.6759412;9.452309,0.009896017;-0.7491302;-0.85885906,24.6875;-19.375;-27.6875,1021.24854,5.0,879.0, , , , , 
1543545629206,10,40,29,0,1.4269443;1.5993267;9.069236,0.04654793;-0.77723;-0.9016196,23.25;-17.0625;-27.75,1021.24854,5.0,879.0, , , , , 
1543545629217,10,40,29,0,1.8387469;1.5227122;8.360553,0.09541715;-0.76379097;-0.94560194,23.9375;-17.0625;-29.1875,1021.24854,5.0,879.0, , , , , 
1543545629226,10,40,29,0,2.0973208;1.5131354;7.795521,0.1418429;-0.65017;-1.0323448,23.9375;-17.0625;-29.1875,1021.24854,5.0,879.0, , , , , 
1543545629238,10,40,29,0,2.0973208;1.5993267;7.5944076,0.19193386;-0.53044045;-1.1300832,22.5;-17.8125;-29.9375,1021.25244,5.0,879.0, , , , , 
1543545629249,10,40,29,0,1.9057846;1.9249382;7.5848308,0.27989846;-0.59885734;-1.2009436,22.5;-17.8125;-29.1875,1021.25244,5.0,851.0, , , , , 
1543545629259,10,40,29,0,1.7717092;2.2697031;6.933608,0.2860071;-0.5475447;-1.1960567,23.1875;-15.5625;-29.9375,1021.25244,5.0,851.0, , , , , 
1543545629271,10,40,29,0,1.340753;2.681506;6.6654577,0.23713788;-0.43270203;-1.194835,21.75;-14.8125;-29.9375,1021.25244,5.0,851.0, , , , , 
1543545629281,10,40,29,0,0.9576807;2.882619;6.9527617,0.19682078;-0.41193262;-1.1887263,23.1875;-14.8125;-29.1875,1021.25244,5.0,851.0, , , , , 
1543545629291,10,40,29,0,0.5363012;3.217807;7.2687964,0.022113321;-0.4950103;-1.1496309,21.75;-14.8125;-29.9375,1021.25244,5.0,851.0, , , , , 
1543545629303,10,40,29,0,0.22026655;3.466804;7.6231384,-0.1171465;-0.6403962;-1.0775489,23.125;-12.5625;-32.1875,1021.25244,5.0,851.0,17 1;2;34.60852813720703;false;NaN;0;468.7819336271475 1;5;31.862407684326172;false;NaN;0;253.2884619870373 1;7;24.972774505615234;false;NaN;0;300.625739222623 1;13;25.91726303100586;false;NaN;0;-107.63895857191585 1;15;18.773799896240234;false;NaN;0;-509.9749448893988 1;21;9.922672271728516;false;NaN;1;-577.3636299877126 1;29;12.29159164428711;false;NaN;1;248.44445877127635 1;30;31.107318878173828;false;NaN;0;23.447373179893233 3;2;29.665889739990234;false;NaN;0;583.1575112667642 3;18;16.337562561035156;false;NaN;1;375.2776003006868 3;13;15.783239364624023;false;NaN;0;-663.3028849345442 3;12;27.35713768005371;false;NaN;0;-142.01253891772996 3;17;26.75632667541504;false;NaN;1;809.4102861530496 3;3;24.917938232421875;false;NaN;0;225.29459774483132 4;193;25.520465850830078;false;NaN;0;-27.251301241329372 4;194;7.0;false;NaN;1;-132.55562858266097 4;195;27.977638244628906;false;NaN;1;55.68597519528018, , , , 
1543545629314,10,40,29,0,0.08619126;3.6104562;7.680599,-0.15624188;-0.6623874;-1.0347883,22.5;-16.3125;-30.6875,1021.25244,5.0,851.0, ,16 1;13;38.0;78.0;132.0 4;193;34.0;72.0;79.0 3;18;20.0;61.0;200.0 3;3;35.0;60.0;8.0 1;5;39.0;56.0;57.0 1;15;19.0;50.0;220.0 1;29;13.0;43.0;250.0 1;2;38.0;34.0;138.0 1;21;10.0;23.0;312.0 1;30;35.0;22.0;63.0 3;2;33.0;16.0;50.0 4;195;36.0;16.0;174.0 3;17;33.0;15.0;168.0 3;12;32.0;13.0;49.0 3;13;20.0;9.0;107.0 1;7;29.0;7.0;35.0,$GPGSA;2.9;2.2;1.9 $GNGSA;2.9;2.2;1.9 $GNGSA;2.9;2.2;1.9 $QZGSA;2.9;2.2;1.9 $IMGSA;2.9;2.2;1.9 $BDGSA;2.9;2.2;1.9 $GAGSA;2.9;2.2;1.9 , , 
1543545629325,10,40,29,0,0.08619126;3.6104562;7.680599,-0.15624188;-0.6623874;-1.0347883,22.5;-16.3125;-30.6875,1021.25244,5.0,851.0, , , , , 
1543545629337,10,40,29,0,0.32561144;3.466804;8.226477,-0.23076743;-0.6452831;-0.74890333,23.875;-14.8125;-31.4375,1021.24023,5.0,851.0, , , , , 
1543545629347,10,40,29,0,0.5363012;3.2561142;8.494628,-0.2209936;-0.5976356;-0.66093874,23.8125;-12.5625;-33.6875,1021.24023,5.0,851.0, , , , , 
1543545629357,10,40,29,0,0.7182605;3.0933087;8.561666,-0.21610667;-0.58664006;-0.62673026,23.875;-14.8125;-32.9375,1021.24023,5.0,851.0, , , , , 
1543545629368,10,40,29,0,0.7469909;3.064578;8.599973,-0.23321089;-0.53166217;-0.5974088,23.125;-14.0625;-32.1875,1021.24023,5.0,851.0, , , , , 
1543545629378,10,40,29,1,1.0630256;2.8538885;8.858546,-0.21488494;-0.44125414;-0.5876349,22.375;-11.8125;-33.6875,1021.24023,5.0,851.0, , , , , 
1543545629388,10,40,29,1,1.2737153;2.834735;8.628703,-0.21121974;-0.42903683;-0.59252185,23.0625;-11.8125;-31.4375,1021.24023,5.0,851.0, , , , , 
1543545629399,10,40,29,1,1.2641385;2.882619;8.465898,-0.20022418;-0.22500785;-0.61329126,23.8125;-11.8125;-33.6875,1021.24023,5.0,851.0, , , , , 
1543545629408,10,40,29,1,1.1204864;2.9783869;8.552089,-0.19289379;-0.1553692;-0.614513,23.125;-12.5625;-32.1875,1021.24023,5.0,851.0, , , , , 
1543545629418,10,40,29,1,0.7757214;3.169923;8.772355,-0.16235052;-0.020978857;-0.5876349,22.3125;-9.625;-33.6875,1021.24023,5.0,851.0, , , , , 
1543545629429,10,40,29,1,0.51714754;3.2944214;9.193734,-0.059725165;0.21235421;-0.48989648,21.6875;-11.8125;-33.6875,1021.24023,5.0,851.0, , , , , 
1543545629439,10,40,29,1,0.35434186;3.3806129;9.557653,0.020891592;0.2881015;-0.41292745,22.375;-10.3125;-31.4375,1021.24365,5.0,851.0, , , , , 
1543545629449,10,40,29,1,0.08619126;3.371036;9.844957,0.091751955;0.3247534;-0.33351496,24.5;-11.875;-32.9375,1021.24365,5.0,851.0, , , , , 
1543545629459,10,40,29,1,-0.038307227;3.3997664;9.9790325,0.114964835;0.33697072;-0.2980848,22.375;-12.5625;-33.6875,1021.24365,5.0,851.0, , , , , 
1543545629470,10,40,29,1,-0.12449849;3.3518825;10.218452,0.13084733;0.3076492;-0.1905725,24.5;-11.875;-34.4375,1021.24365,5.0,851.0, , , , , 
1543545629480,10,40,29,1,-0.19153613;3.3518825;10.371682,0.09786061;0.20502383;-0.14781193,22.3125;-9.625;-33.6875,1021.24365,5.0,851.0, , , , , 
1543545629490,10,40,29,1,-0.22026655;3.3135753;10.400413,0.025778513;0.046198864;-0.12093386,23.125;-12.5625;-32.9375,1021.24365,5.0,851.0, , , , , 
1543545629500,10,40,29,1,0.009576807;3.1986535;10.199299,-0.07194247;-0.10649999;-0.11238175,23.0;-9.625;-34.4375,1021.24365,5.0,851.0, , , , , 
1543545629510,10,40,29,1,0.22984336;3.1603463;9.998186,-0.1892286;-0.20423843;-0.11971214,24.5;-12.625;-32.1875,1021.24365,5.0,851.0, , , , , 
1543545629520,10,40,29,1,0.45968673;3.1890767;9.653421,-0.27841493;-0.16392133;-0.11604694,22.3125;-9.625;-32.9375,1021.24365,5.0,851.0, , , , , 
1543545629530,10,40,29,1,0.46926352;3.169923;9.634268,-0.36760125;-0.023422318;-0.10382964,21.6875;-12.5625;-34.4375,1021.2456,5.0,851.0, , , , , 
1543545629541,10,40,29,1,0.34476504;3.083732;9.883265,-0.445792;0.1598198;-0.086725414,24.5;-12.625;-32.9375,1021.2456,5.0,851.0, , , , , 
1543545629551,10,40,29,1,0.038307227;2.8634653;10.553641,-0.50443506;0.3724009;-0.06595599,22.375;-12.5625;-34.4375,1021.2456,5.0,851.0, , , , , 
1543545629561,10,40,29,1,-0.31603462;2.5187001;11.750742,-0.5068785;0.6326295;-0.046408303,23.0;-10.3125;-35.9375,1021.2456,5.0,851.0, , , , , 
1543545629571,10,40,29,1,-0.5746084;2.1739352;12.612655,-0.42380086;0.73892003;-0.045186576,24.5;-11.125;-33.6875,1021.2456,5.0,851.0, , , , , 
1543545629582,10,40,29,1,-1.0055647;1.733402;13.771448,-0.27597147;0.73036796;-0.063512534,23.0625;-10.3125;-34.4375,1021.2456,5.0,851.0, , , , , 
1543545629591,10,40,29,1,-1.3790601;1.484405;14.480132,0.07220427;0.41760492;-0.13192944,23.0625;-11.0625;-34.4375,1021.2456,5.0,851.0, , , , , 
1543545629601,10,40,29,1,-1.5035586;1.388637;14.595054,0.1296256;0.34185764;-0.1465902,24.4375;-9.6875;-33.6875,1021.2456,5.0,718.0, , , , , 
1543545629611,10,40,29,1,-1.4556746;1.436521;13.905523,0.4106236;-0.100391336;-0.23821999,23.75;-11.0625;-33.6875,1021.2456,5.0,718.0, , , , , 
1543545629621,10,40,29,1,-1.283292;1.6950948;12.698846,0.59266144;-0.41071087;-0.29564133,23.6875;-8.1875;-32.9375,1021.2456,5.0,718.0, , , , , 
1543545629631,10,40,29,1,-1.0630256;1.9919758;11.473015,0.7062824;-0.58175313;-0.32862803,23.75;-11.125;-32.9375,1021.2554,5.0,718.0, , , , , 
1543545629642,10,40,29,1,-0.61291564;2.4708161;9.414001,0.7551516;-0.57075757;-0.32740632,23.8125;-12.5625;-34.4375,1021.2554,5.0,718.0, , , , , 
1543545629651,10,40,29,1,-0.37349546;2.8634653;8.322245,0.7062824;-0.23722515;-0.2541025,23.0625;-11.0625;-35.1875,1021.2554,5.0,718.0, , , ,47 b0:95:8e:a2:d4:be;-85 94:d9:b3:c2:08:7a;-82 74:a5:28:9b:36:ec;-83 48:7d:2e:4a:90:94;-79 8c:a6:df:d3:aa:80;-83 00:34:cb:64:2a:a7;-87 e4:f4:c6:13:e3:87;-81 d4:a1:48:de:e7:84;-84 00:34:cb:64:27:17;-83 00:34:cb:64:27:67;-80 24:01:c7:a7:ad:90;-70 00:17:7b:0f:44:40;-79 8c:ab:8e:ba:73:18;-83 78:44:fd:41:e4:a2;-88 cc:2d:21:b4:e8:85;-82 4c:5e:0c:e0:10:c7;-81 b0:df:c1:f4:ca:f1;-76 3c:a6:16:89:f7:d8;-65 d4:a1:48:de:e7:80;-64 d4:ee:07:48:70:9c;-67 cc:2d:21:b4:e8:81;-73 d8:32:14:dc:49:40;-73 00:34:cb:68:e5:14;-64 06:74:9c:db:bc:a0;-74 8c:a6:df:6d:d7:cf;-76 00:34:cb:68:dd:d0;-69 8c:a6:df:6d:fc:a7;-81 00:34:cb:68:dd:b0;-56 38:22:d6:d9:dc:d0;-73 04:b0:e7:d0:05:60;-63 24:01:c7:b9:87:10;-59 4c:bb:58:e8:b8:dc;-73 10:be:f5:7f:73:17;-66 06:74:9c:db:da:6d;-86 d0:76:e7:89:1b:e7;-76 a0:04:60:ec:60:d9;-83 00:34:cb:64:2a:af;-85 06:b0:e7:c0:05:60;-72 00:17:7b:0f:44:38;-86 00:17:7b:0f:80:18;-88 50:fa:84:57:06:28;-78 88:25:93:bc:a4:ca;-79 0c:4b:54:10:4e:49;-79 a8:15:4d:46:94:b8;-70 5c:03:39:2d:ed:d3;-76 8a:25:93:41:4d:39;-59 38:22:d6:d9:55:50;-67,0
1543545629661,10,40,29,1,-0.37349546;2.8060043;7.920019,0.6561914;-0.016091935;-0.19668116,23.0625;-10.3125;-35.1875,1021.2554,5.0,718.0, , , , , 
1543545629671,10,40,29,1,-0.47884035;2.5570073;7.920019,0.5865528;0.2966536;-0.1502554,23.0625;-11.8125;-33.6875,1021.2554,5.0,718.0, , , , , 
1543545629682,10,40,29,1,-0.6607997;2.2505496;8.839393,0.50714034;0.48357838;-0.124599054,24.5;-13.375;-33.6875,1021.2554,5.0,718.0, , , , , 
1543545629691,10,40,29,1,-0.8619126;2.0207062;9.481039,0.46560147;0.5165651;-0.11116002,23.8125;-13.3125;-35.1875,1021.2554,5.0,718.0, , , , , 
1543545629702,10,40,29,1,-1.0630256;1.7238252;10.314221,0.44849727;0.3406359;-0.11238175,23.8125;-12.5625;-32.9375,1021.2554,5.0,718.0, , , , , 
1543545629712,10,40,29,1,-1.091756;1.6950948;10.314221,0.45704937;0.10850712;-0.12704252,23.125;-13.3125;-34.4375,1021.2554,5.0,718.0, , , , , 
1543545629722,10,40,29,1,-0.90979666;1.7812861;9.787497,0.44971898;-0.21034709;-0.1465902,24.5;-11.125;-34.4375,1021.2554,5.0,718.0, , , , , 
1543545629732,10,40,29,1,-0.6991069;1.8483237;9.165004,0.4265061;-0.4155978;-0.15636405,24.5625;-14.125;-32.1875,1021.23584,5.0,718.0, , , , , 
1543545629743,10,40,29,1,-0.39264908;1.8962077;8.580819,0.39474112;-0.5560968;-0.17346828,23.0625;-12.5625;-33.6875,1021.23584,5.0,718.0, , , , , 
1543545629753,10,40,29,1,0.05746084;1.9919758;7.441179,0.33487633;-0.54876643;-0.21378538,22.4375;-14.0625;-32.9375,1021.23584,5.0,718.0, , , , , 
1543545629763,10,40,29,1,0.29688102;2.0398598;7.153875,0.2737898;-0.5573185;-0.24310692,23.0625;-12.5625;-34.4375,1021.23584,5.0,718.0, , , , , 
1543545629774,10,40,29,1,0.6991069;2.1930888;6.6846113,0.2175902;-0.5634272;-0.27365017,23.875;-14.8125;-34.4375,1021.23584,5.0,718.0, , , , , 
1543545629784,10,40,29,1,1.0055647;2.3175871;6.1866174,0.1699427;-0.5231101;-0.28831095,24.5625;-15.5625;-34.375,1021.23584,5.0,718.0, , , , , 
1543545629795,10,40,29,1,1.1683705;2.4516625;5.851429,0.1418429;-0.49134508;-0.29197612,21.6875;-13.3125;-34.4375,1021.23584,5.0,718.0, , , , , 
1543545629804,10,40,29,1,1.4077905;2.480393;5.5641246,0.035552356;-0.3203028;-0.29319787,22.375;-13.3125;-33.6875,1021.23584,5.0,718.0, , , , , 
1543545629814,10,40,29,1,1.5705963;2.4612393;5.5737014,-0.06949901;-0.17980382;-0.315189,21.6875;-14.0;-33.6875,1021.23584,5.0,718.0, , , , , 
1543545629824,10,40,29,1,1.6663644;2.4229321;5.8226986,-0.15502015;-0.11383037;-0.34939745,23.8125;-13.3125;-34.4375,1021.23584,5.0,718.0, , , , , 
1543545629834,10,40,29,1,1.5705963;2.4516625;5.9663506,-0.25153685;-0.08817403;-0.38116246,23.125;-15.5625;-35.875,1021.24365,5.0,718.0, , , , , 
1543545629845,10,40,29,1,1.5897499;2.4420857;6.129156,-0.37493163;-0.07840019;-0.42636648,23.125;-14.0625;-35.1875,1021.24365,5.0,718.0, , , , , 
1543545629856,10,40,29,1,1.7142484;2.432509;6.301539,-0.5789606;-0.14437364;-0.49722683,22.4375;-14.0625;-34.4375,1021.24365,5.0,718.0, , , , , 
1543545629867,10,40,29,1,1.7812861;2.3558946;6.3206925,-0.7988721;-0.24089034;-0.5668655,21.0;-14.0;-35.1875,1021.24365,5.0,718.0, , , , , 
1543545629880,10,40,29,1,2.0494366;1.9919758;6.4739213,-1.1898433;-0.3471809;-0.68537337,23.0625;-11.8125;-35.9375,1021.24365,5.0,718.0, , , , , 
1543545629891,10,40,29,1,2.2888567;1.6759412;6.6654577,-1.4989237;-0.36795032;-0.8295375,23.0625;-11.0625;-35.9375,1021.24365,5.0,718.0, , , , , 
1543545629901,10,40,29,1,2.5091233;1.2354081;7.249643,-1.7237221;-0.3471809;-1.022571,23.0625;-11.0625;-38.125,1021.24365,5.0,718.0, , , , , 
1543545629911,10,40,29,1,2.231396;0.94810385;8.24563,-1.8177953;-0.28120744;-1.2107174,22.3125;-10.3125;-35.9375,1021.24365,5.0,718.0, , , , , 
1543545629922,10,40,29,1,1.7812861;0.81402856;9.069236,-1.8067998;-0.25677285;-1.280356,21.625;-10.3125;-37.4375,1021.24365,5.0,718.0, , , , , 
1543545629931,10,40,29,1,1.3120226;0.6991069;9.959879,-1.7078396;-0.23722515;-1.3951987,23.6875;-8.875;-37.375,1021.2466,5.0,718.0, , , , , 
1543545629941,10,40,29,1,0.81402856;0.58418524;10.965444,-1.456163;-0.23722515;-1.5137066,23.625;-7.375;-38.875,1021.2466,5.0,718.0, , , , , 
1543545629951,10,40,29,1,0.5746084;0.61291564;11.310209,-1.3914114;-0.23966861;-1.5369195,22.1875;-6.625;-39.625,1021.2466,5.0,540.0, , , , , 
1543545629961,10,40,29,1,0.46926352;0.60333884;11.425131,-1.1922867;-0.24089034;-1.5943408,22.1875;-6.625;-39.625,1021.2466,5.0,540.0, , , , , 
1543545629972,10,40,29,1,-0.12449849;0.7565677;11.348516,-0.4824439;-0.18346901;-1.6542056,22.1875;-4.375;-38.1875,1021.2466,5.0,540.0, , , , , 
1543545629981,10,40,29,1,-0.1436521;0.94810385;11.109096,-0.33827972;-0.14315191;-1.6529839,23.5625;-4.4375;-38.1875,1021.2466,5.0,540.0, , , , , 
1543545629992,10,40,29,1,-0.2777274;1.1492168;10.936713,0.020891592;0.016877335;-1.6639794,24.3125;-5.1875;-38.875,1021.2466,5.0,540.0, , , , , 
1543545630001,10,40,30,1,-0.641646;1.4077905;10.754754,0.29700267;0.12927654;-1.666423,22.875;-4.375;-36.6875,1021.2466,5.0,540.0, , , , , 
1543545630011,10,40,30,1,-0.89064306;1.6472107;10.5919485,0.56089646;0.22090632;-1.6480969,21.4375;-4.375;-39.6875,1021.2466,5.0,540.0, , , , , 
1543545630022,10,40,30,1,-1.1204864;2.0494366;10.381259,0.79058176;0.28932324;-1.6004494,22.125;-2.125;-38.9375,1021.2466,5.0,540.0, , , , , 
1543545630031,10,40,30,1,-1.2066777;2.3080103;10.304645,0.9628458;0.30642745;-1.5369195,22.875;-4.375;-38.9375,1021.249,5.0,540.0, , , , , 
1543545630041,10,40,30,1,-1.1492168;2.5091233;10.01734,1.0923492;0.24900612;-1.4513984,22.875;-4.375;-38.1875,1021.249,5.0,540.0, , , , , 
1543545630052,10,40,30,1,-1.0342951;2.6431987;9.605537,1.1253359;0.17570229;-1.3695424,22.9375;-5.875;-38.1875,1021.249,5.0,540.0, , , , , 
1543545630062,10,40,30,1,-0.93852705;2.7102363;9.442732,1.1106752;0.13905038;-1.348773,22.1875;-4.375;-38.1875,1021.249,5.0,540.0, , , , , 
1543545630072,10,40,30,1,-0.6799533;2.8060043;9.14585,0.98239344;0.040090214;-1.3304471,24.3125;-5.1875;-39.625,1021.249,5.0,540.0, , , , , 
1543545630082,10,40,30,1,-0.6512229;3.0358477;8.925584,0.8357858;0.029094638;-1.3060124,23.5625;-3.6875;-37.4375,1021.249,5.0,540.0, , , , , 
1543545630092,10,40,30,1,-0.89064306;3.3135753;8.887277,0.57677895;0.090181164;-1.2473694,23.5625;-3.6875;-38.1875,1021.249,5.0,540.0, , , , , 
1543545630103,10,40,30,1,-1.3694834;3.6583402;9.605537,0.3373198;0.121946156;-1.1545179,24.3125;-3.6875;-38.1875,1021.249,5.0,540.0, , , , , 
1543545630113,10,40,30,1,-1.7238252;3.5817258;10.46745,0.10396926;0.06574655;-1.0433403,24.25;-3.6875;-38.875,1021.249,5.0,540.0, , , , , 
1543545630122,10,40,30,1,-1.9632454;3.4476504;11.444284,-0.06583382;-0.093060955;-0.9358281,22.875;-4.375;-36.6875,1021.249,5.0,540.0, , , , , 
1543545630133,10,40,30,1,-1.934515;2.8921957;12.593501,-0.16112879;-0.30686378;-0.8661895,23.5625;-3.6875;-37.4375,1021.25244,5.0,540.0, , , , , 
1543545630142,10,40,30,1,-1.934515;2.4899697;13.043611,-0.15990707;-0.5157797;-0.82587236,22.875;-3.6875;-36.6875,1021.25244,5.0,540.0, , , , , 
1543545630152,10,40,30,1,-1.340753;1.8387469;13.359646,-0.054838244;-0.7198087;-0.8698546,24.25;-3.6875;-38.875,1021.25244,5.0,540.0, , , , , 
